season,league,date,time,status,home_name,away_name,odds_ft_1,odds_ft_x,odds_ft_2,odds_ft_over25,odds_ft_under25,odds_btts_yes,odds_btts_no,homeGoalCount,awayGoalCount
2024/2025,Egypt Egyptian Premier League,2024-11-01,12:00:00,complete,Pharco,Al Ittihad,2.7,2.7,2.88,3.0,1.36,2.25,1.57,0,1
2024/2025,Egypt Egyptian Premier League,2024-11-01,12:00:00,complete,Pyramids FC,Petrojet,1.2,4.75,17.0,1.8,2.0,3.0,1.36,1,1
2024/2025,Egypt Egyptian Premier League,2024-11-01,15:00:00,complete,Zamalek,National Bank of Egypt,1.91,3.5,3.8,1.91,1.8,1.83,1.83,3,2
2024/2025,Egypt Egyptian Premier League,2024-11-02,12:00:00,complete,Ismaily SC,Ghazl El Mehalla,2.0,3.1,3.75,2.38,1.53,2.2,1.62,0,0
2024/2025,Egypt Egyptian Premier League,2024-11-02,15:00:00,complete,Al Ahly,Ceramica Cleopatra,1.4,4.2,6.0,1.75,1.95,1.91,1.8,5,2
2024/2025,Egypt Egyptian Premier League,2024-11-07,12:00:00,complete,Ghazl El Mehalla,El Geish,2.8,2.9,2.4,2.63,1.44,2.2,1.62,2,3
2024/2025,Egypt Egyptian Premier League,2024-11-07,12:00:00,complete,Al Ittihad,Haras El Hodood,1.7,3.25,4.75,2.3,1.6,2.2,1.62,1,0
2024/2025,Egypt Egyptian Premier League,2024-11-07,15:00:00,complete,Masr,Al Ahly,5.5,3.7,1.6,1.85,1.95,1.83,1.83,0,1
2024/2025,Egypt Egyptian Premier League,2024-11-08,12:00:00,complete,Petrojet,Coca-Cola,3.4,3.25,1.95,2.38,1.53,2.2,1.62,1,1
2024/2025,Egypt Egyptian Premier League,2024-11-08,12:00:00,complete,Smouha SC,Zamalek,2.63,3.1,2.5,2.1,1.7,1.83,1.83,0,2
2024/2025,Egypt Egyptian Premier League,2024-11-08,15:00:00,complete,ENPPI,Pyramids FC,5.5,3.6,1.53,2.05,1.7,2.1,1.67,1,2
2024/2025,Egypt Egyptian Premier League,2024-11-09,12:00:00,complete,National Bank of Egypt,Pharco,1.85,2.9,4.2,2.5,1.5,2.25,1.57,0,0
2024/2025,Egypt Egyptian Premier League,2024-11-09,12:00:00,complete,Al Masry,El Gounah,1.57,3.4,5.25,2.35,1.57,2.38,1.53,0,0
2024/2025,Egypt Egyptian Premier League,2024-11-09,15:00:00,complete,Ceramica Cleopatra,Ismaily SC,1.95,3.2,3.8,2.1,1.67,1.91,1.8,1,0
2024/2025,Egypt Egyptian Premier League,2024-11-22,12:00:00,complete,Pharco,ENPPI,2.38,2.63,3.5,3.0,1.36,2.5,1.5,4,3
2024/2025,Egypt Egyptian Premier League,2024-11-22,12:00:00,complete,Pyramids FC,National Bank of Egypt,1.65,3.5,5.25,2.1,1.7,2.1,1.67,3,1
2024/2025,Egypt Egyptian Premier League,2024-11-22,15:00:00,complete,Al Ahly,Al Ittihad,1.3,4.7,10.3,1.97,1.75,2.63,1.44,1,1
2024/2025,Egypt Egyptian Premier League,2024-11-23,12:00:00,complete,El Geish,Smouha SC,3.4,2.9,2.25,2.5,1.5,2.1,1.67,0,0
2024/2025,Egypt Egyptian Premier League,2024-11-23,12:00:00,complete,El Gounah,Ghazl El Mehalla,2.55,2.75,2.75,3.0,1.36,2.38,1.53,0,1
2024/2025,Egypt Egyptian Premier League,2024-11-23,15:00:00,complete,Zamalek,Al Masry,2.24,3.15,3.0,1.96,1.75,1.83,1.83,0,1
2024/2025,Egypt Egyptian Premier League,2024-11-24,12:00:00,complete,Ismaily SC,Petrojet,2.15,2.88,3.3,2.35,1.57,2.0,1.73,1,0
2024/2025,Egypt Egyptian Premier League,2024-11-24,15:00:00,complete,Coca-Cola,Masr,2.7,2.6,3.0,3.25,1.33,2.5,1.5,0,0
2024/2025,Egypt Egyptian Premier League,2024-11-24,15:00:00,complete,Haras El Hodood,Ceramica Cleopatra,4.94,3.29,1.68,2.17,1.61,2.1,1.67,0,0
2024/2025,Egypt Egyptian Premier League,2024-11-30,12:00:00,complete,Masr,Haras El Hodood,1.7,3.0,5.5,2.63,1.44,2.63,1.44,2,0
2024/2025,Egypt Egyptian Premier League,2024-11-30,12:00:00,complete,Ceramica Cleopatra,Coca-Cola,2.2,2.88,3.4,2.63,1.44,2.2,1.62,4,1
2024/2025,Egypt Egyptian Premier League,2024-11-30,15:00:00,complete,Al Ittihad,El Geish,2.2,3.0,3.3,2.5,1.5,2.2,1.62,0,1
2024/2025,Egypt Egyptian Premier League,2024-12-01,12:00:00,complete,National Bank of Egypt,Al Ahly,6.0,3.8,1.57,2.0,1.73,2.0,1.73,0,0
2024/2025,Egypt Egyptian Premier League,2024-12-01,15:00:00,complete,Smouha SC,El Gounah,1.81,3.25,4.6,2.56,1.45,2.25,1.57,0,0
2024/2025,Egypt Egyptian Premier League,2024-12-01,15:00:00,complete,ENPPI,Ismaily SC,2.2,2.87,3.6,2.41,1.5,2.1,1.67,1,0
2024/2025,Egypt Egyptian Premier League,2024-12-02,12:00:00,complete,Al Masry,Pyramids FC,3.3,3.0,2.15,2.38,1.53,2.1,1.67,1,0
2024/2025,Egypt Egyptian Premier League,2024-12-02,12:00:00,complete,Petrojet,Pharco,2.3,2.75,3.1,2.63,1.44,2.2,1.62,1,2
2024/2025,Egypt Egyptian Premier League,2024-12-02,15:00:00,complete,Ghazl El Mehalla,Zamalek,5.0,2.9,1.83,2.2,1.6,2.0,1.73,0,4
2024/2025,Egypt Egyptian Premier League,2024-12-19,12:00:00,complete,El Geish,Petrojet,2.7,2.7,2.7,3.0,1.36,2.5,1.5,0,1
2024/2025,Egypt Egyptian Premier League,2024-12-19,12:00:00,complete,Haras El Hodood,Al Masry,9.0,3.8,1.44,2.75,1.4,2.88,1.36,0,0
2024/2025,Egypt Egyptian Premier League,2024-12-19,15:00:00,complete,Zamalek,Ceramica Cleopatra,1.94,2.97,3.16,1.92,1.88,1.73,2.0,1,1
2024/2025,Egypt Egyptian Premier League,2024-12-20,12:00:00,complete,El Gounah,ENPPI,3.75,2.5,2.38,3.75,1.25,2.75,1.4,1,0
2024/2025,Egypt Egyptian Premier League,2024-12-20,12:00:00,complete,Coca-Cola,National Bank of Egypt,2.7,2.75,2.9,2.88,1.36,2.2,1.6,0,1
2024/2025,Egypt Egyptian Premier League,2024-12-20,15:00:00,complete,Pharco,Masr,2.7,2.8,2.55,3.0,1.36,2.5,1.5,1,2
2024/2025,Egypt Egyptian Premier League,2024-12-21,12:00:00,complete,Ghazl El Mehalla,Al Ittihad,2.88,2.88,2.4,2.75,1.4,2.38,1.53,0,0
2024/2025,Egypt Egyptian Premier League,2024-12-21,15:00:00,complete,Ismaily SC,Pyramids FC,4.75,3.2,1.75,2.3,1.6,2.1,1.67,1,1
2024/2025,Egypt Egyptian Premier League,2024-12-24,12:00:00,complete,Masr,ENPPI,1.95,3.2,3.6,2.08,1.73,2.0,1.73,0,0
2024/2025,Egypt Egyptian Premier League,2024-12-24,15:00:00,complete,El Geish,Zamalek,3.6,3.01,2.07,2.25,1.57,2.1,1.67,2,2
2024/2025,Egypt Egyptian Premier League,2024-12-25,12:00:00,complete,Al Ittihad,Coca-Cola,3.0,2.6,2.63,3.25,1.33,2.5,1.5,0,0
2024/2025,Egypt Egyptian Premier League,2024-12-25,12:00:00,complete,Ismaily SC,Haras El Hodood,1.83,2.88,4.75,2.63,1.44,2.5,1.5,2,2
2024/2025,Egypt Egyptian Premier League,2024-12-25,15:00:00,complete,Pyramids FC,Pharco,1.92,2.43,5.59,1.85,1.85,2.5,1.5,3,0
2024/2025,Egypt Egyptian Premier League,2024-12-26,12:00:00,complete,Smouha SC,Ghazl El Mehalla,1.73,3.2,4.5,2.35,1.57,2.2,1.62,2,4
2024/2025,Egypt Egyptian Premier League,2024-12-26,12:00:00,complete,National Bank of Egypt,Ceramica Cleopatra,3.1,2.75,2.35,2.25,1.62,1.83,1.83,1,2
2024/2025,Egypt Egyptian Premier League,2024-12-26,15:00:00,complete,Al Masry,Al Ahly,4.4,3.1,1.85,2.38,1.53,2.2,1.62,0,2
2024/2025,Egypt Egyptian Premier League,2024-12-26,15:00:00,complete,Petrojet,El Gounah,2.2,2.63,3.6,3.0,1.36,2.5,1.5,1,0
2024/2025,Egypt Egyptian Premier League,2024-12-29,12:00:00,complete,Haras El Hodood,El Geish,4.5,2.55,2.0,3.4,1.3,2.75,1.4,3,0
2024/2025,Egypt Egyptian Premier League,2024-12-29,15:00:00,complete,Zamalek,Al Ittihad,1.7,3.3,4.68,2.11,1.65,2.5,1.5,2,0
2024/2025,Egypt Egyptian Premier League,2024-12-30,12:00:00,complete,ENPPI,Al Ahly,9.5,4.33,1.33,2.1,1.7,2.75,1.4,0,0
2024/2025,Egypt Egyptian Premier League,2024-12-30,12:00:00,complete,El Gounah,Pyramids FC,6.0,3.3,1.62,2.38,1.53,2.5,1.5,0,1
2024/2025,Egypt Egyptian Premier League,2024-12-30,15:00:00,complete,Pharco,Smouha SC,3.4,3.0,2.0,2.2,1.57,2.0,1.73,2,1
2024/2025,Egypt Egyptian Premier League,2024-12-30,15:00:00,complete,Masr,Petrojet,2.3,2.7,3.4,2.75,1.4,2.38,1.53,1,1
2024/2025,Egypt Egyptian Premier League,2024-12-31,10:00:00,complete,Ceramica Cleopatra,Al Masry,3.0,2.88,2.5,2.45,1.53,2.05,1.75,1,1
2024/2025,Egypt Egyptian Premier League,2025-01-01,12:00:00,complete,Coca-Cola,Ismaily SC,2.25,2.63,3.7,3.0,1.36,2.5,1.5,0,0
2024/2025,Egypt Egyptian Premier League,2025-01-01,15:00:00,complete,Ghazl El Mehalla,National Bank of Egypt,3.3,2.85,2.25,2.3,1.55,2.2,1.62,0,1
2024/2025,Egypt Egyptian Premier League,2025-01-07,11:00:00,complete,Al Ahly,Smouha SC,1.35,4.35,9.0,2.06,1.78,2.5,1.5,2,0
2024/2025,Egypt Egyptian Premier League,2025-01-10,11:00:00,complete,Petrojet,ENPPI,2.36,2.66,2.83,2.9,1.36,2.38,1.53,0,0
2024/2025,Egypt Egyptian Premier League,2025-01-10,14:00:00,complete,El Geish,Ceramica Cleopatra,6.0,3.0,1.67,3.0,1.36,2.75,1.4,0,1
2024/2025,Egypt Egyptian Premier League,2025-01-11,11:00:00,complete,National Bank of Egypt,Ismaily SC,1.82,3.1,4.6,2.45,1.49,2.75,1.4,1,0
2024/2025,Egypt Egyptian Premier League,2025-01-11,14:00:00,complete,Al Ittihad,Masr,3.75,2.5,2.35,3.25,1.33,2.25,1.57,0,1
2024/2025,Egypt Egyptian Premier League,2025-01-12,14:00:00,complete,Smouha SC,Coca-Cola,2.2,2.75,3.6,3.0,1.36,2.38,1.53,1,0
2024/2025,Egypt Egyptian Premier League,2025-01-15,11:00:00,complete,Pyramids FC,Ghazl El Mehalla,1.34,4.12,7.5,1.95,1.75,2.38,1.53,3,0
2024/2025,Egypt Egyptian Premier League,2025-01-15,14:00:00,complete,Al Ahly,El Gounah,1.22,5.25,13.0,1.95,1.85,2.75,1.4,2,0
2024/2025,Egypt Egyptian Premier League,2025-01-16,11:00:00,complete,Zamalek,Haras El Hodood,1.42,3.55,6.0,2.18,1.64,3.0,1.36,3,2
2024/2025,Egypt Egyptian Premier League,2025-01-16,14:00:00,complete,Al Masry,Pharco,1.8,3.1,4.5,2.5,1.5,2.25,1.57,1,0
2024/2025,Egypt Egyptian Premier League,2025-01-21,11:00:00,complete,El Gounah,National Bank of Egypt,3.8,2.62,2.1,2.81,1.38,2.5,1.5,1,2
2024/2025,Egypt Egyptian Premier League,2025-01-21,11:00:00,complete,Ghazl El Mehalla,Haras El Hodood,2.1,2.5,4.2,2.99,1.34,2.5,1.5,0,1
2024/2025,Egypt Egyptian Premier League,2025-01-21,14:00:00,complete,ENPPI,El Geish,2.4,2.4,3.8,4.0,1.22,3.0,1.36,0,1
2024/2025,Egypt Egyptian Premier League,2025-01-21,14:00:00,complete,Ismaily SC,Smouha SC,3.4,2.9,2.2,2.63,1.44,2.25,1.57,1,0
2024/2025,Egypt Egyptian Premier League,2025-01-22,11:00:00,complete,Pharco,Al Ahly,6.7,4.3,1.44,1.85,1.8,2.2,1.62,1,1
2024/2025,Egypt Egyptian Premier League,2025-01-22,14:00:00,complete,Ceramica Cleopatra,Al Ittihad,1.65,3.4,5.25,2.2,1.65,2.25,1.57,1,1
2024/2025,Egypt Egyptian Premier League,2025-01-22,14:00:00,complete,Masr,Pyramids FC,3.5,2.8,2.2,2.63,1.44,2.2,1.62,0,1
2024/2025,Egypt Egyptian Premier League,2025-01-23,11:00:00,complete,Petrojet,Al Masry,3.6,2.7,2.3,2.7,1.44,2.25,1.62,2,1
2024/2025,Egypt Egyptian Premier League,2025-01-23,14:00:00,complete,Coca-Cola,Zamalek,3.6,2.8,2.15,2.75,1.4,2.38,1.53,1,0
2024/2025,Egypt Egyptian Premier League,2025-01-26,11:00:00,complete,Al Ittihad,Ismaily SC,3.25,2.14,3.0,2.94,1.35,2.5,1.5,1,0
2024/2025,Egypt Egyptian Premier League,2025-01-26,11:00:00,complete,El Geish,Pharco,2.59,2.48,3.35,2.94,1.35,2.5,1.5,0,0
2024/2025,Egypt Egyptian Premier League,2025-01-26,14:00:00,complete,Ghazl El Mehalla,Ceramica Cleopatra,4.66,3.07,1.82,2.47,1.48,2.2,1.62,0,1
2024/2025,Egypt Egyptian Premier League,2025-01-26,14:00:00,complete,Al Ahly,Pyramids FC,2.07,3.0,3.68,2.11,1.65,1.83,1.83,2,2
2024/2025,Egypt Egyptian Premier League,2025-01-27,11:00:00,complete,Zamalek,El Gounah,1.53,3.6,6.5,2.0,1.73,2.25,1.57,4,1
2024/2025,Egypt Egyptian Premier League,2025-01-27,14:00:00,complete,Haras El Hodood,Coca-Cola,4.2,2.6,2.05,3.25,1.33,2.63,1.44,1,0
2024/2025,Egypt Egyptian Premier League,2025-01-27,14:00:00,complete,Al Masry,ENPPI,1.83,2.9,4.5,2.75,1.4,2.5,1.5,2,1
2024/2025,Egypt Egyptian Premier League,2025-01-28,11:00:00,complete,National Bank of Egypt,Petrojet,2.1,2.88,3.8,2.55,1.45,2.2,1.62,0,2
2024/2025,Egypt Egyptian Premier League,2025-01-28,14:00:00,complete,Smouha SC,Masr,2.5,2.9,2.75,2.63,1.44,2.25,1.57,2,1
2024/2025,Egypt Egyptian Premier League,2025-01-31,11:00:00,complete,Ismaily SC,El Geish,2.34,2.85,3.29,3.05,1.3,2.38,1.53,1,2
2024/2025,Egypt Egyptian Premier League,2025-01-31,11:00:00,complete,El Gounah,Haras El Hodood,2.42,2.53,3.65,2.85,1.35,2.5,1.5,0,1
2024/2025,Egypt Egyptian Premier League,2025-01-31,14:00:00,complete,Pyramids FC,Zamalek,2.19,3.32,3.09,1.95,1.77,1.8,1.91,3,0
2024/2025,Egypt Egyptian Premier League,2025-02-01,11:00:00,complete,ENPPI,National Bank of Egypt,2.7,3.25,2.3,2.75,1.4,2.63,1.44,0,1
2024/2025,Egypt Egyptian Premier League,2025-02-01,11:00:00,complete,Masr,Al Masry,2.88,2.75,2.75,2.7,1.44,2.15,1.67,1,1
2024/2025,Egypt Egyptian Premier League,2025-02-01,14:00:00,complete,Petrojet,Al Ittihad,2.5,2.49,3.72,3.04,1.33,2.5,1.5,0,0
2024/2025,Egypt Egyptian Premier League,2025-02-01,14:00:00,complete,Pharco,Ghazl El Mehalla,2.46,2.45,3.92,2.77,1.39,2.25,1.57,3,2
2024/2025,Egypt Egyptian Premier League,2025-02-02,11:00:00,complete,Ceramica Cleopatra,Smouha SC,1.95,3.25,3.3,2.1,1.6,1.92,1.79,0,1
2024/2025,Egypt Egyptian Premier League,2025-02-02,14:00:00,complete,Coca-Cola,Al Ahly,6.0,3.4,1.57,2.38,1.53,2.5,1.5,1,3
2024/2025,Egypt Egyptian Premier League,2025-02-06,11:00:00,complete,Ghazl El Mehalla,Coca-Cola,3.29,2.64,2.59,3.21,1.3,2.55,1.44,2,1
2024/2025,Egypt Egyptian Premier League,2025-02-06,11:00:00,complete,Ceramica Cleopatra,Pharco,1.72,3.41,5.1,2.1,1.61,2.05,1.66,1,2
2024/2025,Egypt Egyptian Premier League,2025-02-06,14:00:00,complete,Al Ahly,Petrojet,1.46,3.97,7.5,2.05,1.65,2.4,1.5,2,1
2024/2025,Egypt Egyptian Premier League,2025-02-07,11:00:00,complete,Smouha SC,Pyramids FC,3.57,3.25,2.07,1.98,1.77,2.0,1.73,0,1
2024/2025,Egypt Egyptian Premier League,2025-02-07,11:00:00,complete,Haras El Hodood,ENPPI,3.0,2.82,2.61,2.89,1.36,2.21,1.56,1,0
2024/2025,Egypt Egyptian Premier League,2025-02-07,14:00:00,complete,El Geish,El Gounah,2.05,2.82,4.4,2.9,1.36,2.45,1.53,0,0
2024/2025,Egypt Egyptian Premier League,2025-02-07,14:00:00,complete,Zamalek,Ismaily SC,1.62,3.8,5.3,1.95,1.7,2.25,1.57,2,0
2024/2025,Egypt Egyptian Premier League,2025-02-08,11:00:00,complete,Al Ittihad,Al Masry,4.0,2.81,2.15,2.85,1.37,2.25,1.57,1,2
2024/2025,Egypt Egyptian Premier League,2025-02-08,14:00:00,complete,National Bank of Egypt,Masr,2.3,2.75,3.2,3.0,1.36,2.5,1.5,1,1
2024/2025,Egypt Egyptian Premier League,2025-02-11,11:00:00,complete,Petrojet,Smouha SC,2.82,2.99,2.62,2.77,1.43,2.25,1.57,0,1
2024/2025,Egypt Egyptian Premier League,2025-02-11,11:00:00,complete,Pharco,Zamalek,5.1,3.4,1.72,2.1,1.61,2.05,1.66,0,1
2024/2025,Egypt Egyptian Premier League,2025-02-11,14:00:00,complete,Al Ahly,Ghazl El Mehalla,1.27,5.0,12.0,1.95,1.79,2.6,1.43,1,0
2024/2025,Egypt Egyptian Premier League,2025-02-12,11:00:00,complete,El Gounah,Ismaily SC,2.84,2.79,2.79,2.99,1.34,2.38,1.53,2,0
2024/2025,Egypt Egyptian Premier League,2025-02-12,11:00:00,complete,Masr,Ceramica Cleopatra,2.93,2.88,2.69,2.35,1.53,1.95,1.75,1,1
2024/2025,Egypt Egyptian Premier League,2025-02-12,14:00:00,complete,Al Masry,National Bank of Egypt,2.28,2.86,3.55,2.89,1.36,2.38,1.53,0,0
2024/2025,Egypt Egyptian Premier League,2025-02-12,14:00:00,complete,Pyramids FC,Haras El Hodood,1.29,4.8,11.0,1.87,1.87,2.6,1.43,3,0
2024/2025,Egypt Egyptian Premier League,2025-02-13,11:00:00,complete,Coca-Cola,El Geish,2.47,2.61,3.55,3.09,1.32,2.48,1.49,0,0
2024/2025,Egypt Egyptian Premier League,2025-02-13,14:00:00,complete,ENPPI,Al Ittihad,2.6,2.63,3.28,3.41,1.27,2.5,1.48,1,1
2024/2025,Egypt Egyptian Premier League,2025-02-16,11:00:00,complete,Zamalek,Petrojet,1.73,3.38,5.1,1.92,1.82,1.9,1.78,1,1
2024/2025,Egypt Egyptian Premier League,2025-02-16,11:00:00,complete,Smouha SC,National Bank of Egypt,2.3,2.65,3.88,2.69,1.41,2.15,1.61,1,4
2024/2025,Egypt Egyptian Premier League,2025-02-16,13:30:00,complete,Haras El Hodood,Pharco,2.91,2.47,3.11,2.99,1.34,2.25,1.55,2,0
2024/2025,Egypt Egyptian Premier League,2025-02-16,14:00:00,complete,Ismaily SC,Al Ahly,7.4,4.1,1.45,1.98,1.77,2.2,1.58,0,4
2024/2025,Egypt Egyptian Premier League,2025-02-17,11:00:00,complete,Ceramica Cleopatra,ENPPI,1.54,3.59,6.9,2.3,1.5,2.37,1.51,2,2
2024/2025,Egypt Egyptian Premier League,2025-02-17,14:00:00,complete,Coca-Cola,Pyramids FC,5.1,3.41,1.72,2.3,1.5,2.3,1.55,0,1
2024/2025,Egypt Egyptian Premier League,2025-02-17,14:00:00,complete,Al Ittihad,El Gounah,2.37,2.62,3.75,3.15,1.31,2.5,1.46,1,0
2024/2025,Egypt Egyptian Premier League,2025-02-18,11:00:00,complete,El Geish,Masr,2.75,2.41,2.95,3.15,1.33,2.34,1.54,1,0
2024/2025,Egypt Egyptian Premier League,2025-02-18,14:00:00,complete,Ghazl El Mehalla,Al Masry,3.89,2.86,2.16,2.62,1.43,2.09,1.67,1,0
2024/2025,Egypt Egyptian Premier League,2025-02-21,11:00:00,complete,ENPPI,Smouha SC,3.52,2.88,2.28,2.89,1.36,2.3,1.53,1,0
2024/2025,Egypt Egyptian Premier League,2025-02-21,11:00:00,complete,Pharco,Coca-Cola,2.94,2.72,2.76,2.89,1.36,2.25,1.55,0,0
2024/2025,Egypt Egyptian Premier League,2025-02-21,14:00:00,complete,Petrojet,Haras El Hodood,2.08,2.83,4.2,2.94,1.35,2.25,1.53,2,2
2024/2025,Egypt Egyptian Premier League,2025-02-21,14:00:00,complete,National Bank of Egypt,Al Ittihad,2.06,2.83,4.3,3.04,1.33,2.45,1.47,3,2
2024/2025,Egypt Egyptian Premier League,2025-02-22,11:00:00,complete,Al Masry,Ismaily SC,1.77,3.17,5.3,2.3,1.5,2.37,1.51,0,0
2024/2025,Egypt Egyptian Premier League,2025-02-22,11:00:00,complete,El Gounah,Ceramica Cleopatra,4.6,3.1,1.88,2.62,1.43,2.1,1.62,2,0
2024/2025,Egypt Egyptian Premier League,2025-02-22,14:00:00,complete,Al Ahly,Zamalek,1.99,3.12,4.1,1.91,1.83,1.83,1.87,1,1
2024/2025,Egypt Egyptian Premier League,2025-02-23,11:00:00,complete,Masr,Ghazl El Mehalla,2.1,2.88,3.6,2.7,1.4,2.25,1.57,2,0
2024/2025,Egypt Egyptian Premier League,2025-02-23,14:00:00,complete,Pyramids FC,El Geish,1.47,3.99,7.2,1.95,1.79,2.25,1.57,2,1
2024/2025,Egypt Egyptian Premier League,2025-02-26,11:00:00,complete,Coca-Cola,El Gounah,2.01,2.69,5.0,3.48,1.26,2.8,1.39,2,3
2024/2025,Egypt Egyptian Premier League,2025-02-26,11:00:00,complete,Haras El Hodood,Al Ahly,9.5,4.3,1.37,2.0,1.75,2.6,1.43,0,1
2024/2025,Egypt Egyptian Premier League,2025-02-26,14:00:00,complete,Ismaily SC,Pharco,2.71,2.66,3.07,3.27,1.29,2.41,1.51,0,2
2024/2025,Egypt Egyptian Premier League,2025-02-27,11:00:00,complete,Smouha SC,Al Masry,2.93,2.8,2.7,2.56,1.45,2.1,1.66,0,3
2024/2025,Egypt Egyptian Premier League,2025-02-27,11:00:00,complete,El Geish,National Bank of Egypt,2.92,2.76,2.74,2.94,1.35,2.46,1.5,2,2
2024/2025,Egypt Egyptian Premier League,2025-02-27,14:00:00,complete,Zamalek,Masr,1.76,3.29,5.09,2.3,1.57,2.11,1.65,1,1
2024/2025,Egypt Egyptian Premier League,2025-02-28,11:00:00,complete,Ghazl El Mehalla,ENPPI,2.42,2.65,3.59,2.94,1.35,2.42,1.51,3,0
2024/2025,Egypt Egyptian Premier League,2025-02-28,14:00:00,complete,Al Ittihad,Pyramids FC,5.3,3.52,1.67,2.1,1.6,2.26,1.57,1,3
2024/2025,Egypt Egyptian Premier League,2025-02-28,14:00:00,complete,Ceramica Cleopatra,Petrojet,1.98,2.83,4.7,2.3,1.5,2.06,1.68,4,1
2024/2025,Egypt Egyptian Premier League,2025-03-03,16:00:00,complete,National Bank of Egypt,Haras El Hodood,1.88,3.02,4.8,2.77,1.39,2.1,1.6,2,1
2024/2025,Egypt Egyptian Premier League,2025-03-03,16:00:00,complete,Pharco,El Gounah,2.19,2.76,3.98,2.89,1.36,2.2,1.55,0,0
2024/2025,Egypt Egyptian Premier League,2025-03-03,16:00:00,complete,Al Masry,Coca-Cola,2.32,2.55,3.85,2.88,1.38,2.25,1.53,4,2
2024/2025,Egypt Egyptian Premier League,2025-03-04,16:00:00,complete,ENPPI,Zamalek,4.8,3.13,1.84,2.25,1.53,2.25,1.62,0,3
2024/2025,Egypt Egyptian Premier League,2025-03-04,16:00:00,complete,Masr,Ismaily SC,1.65,3.0,5.5,3.05,1.36,2.62,1.42,2,2
2024/2025,Egypt Egyptian Premier League,2025-03-04,16:00:00,complete,Al Ittihad,Smouha SC,2.99,2.68,2.75,2.99,1.34,2.35,1.61,0,1
2024/2025,Egypt Egyptian Premier League,2025-03-05,16:00:00,complete,Al Ahly,El Geish,1.43,3.99,8.4,1.95,1.79,2.45,1.44,2,0
2024/2025,Egypt Egyptian Premier League,2025-03-05,16:00:00,complete,Pyramids FC,Ceramica Cleopatra,1.69,3.45,5.3,1.98,1.77,1.95,1.85,2,1
2024/2025,Egypt Egyptian Premier League,2025-03-05,16:00:00,complete,Petrojet,Ghazl El Mehalla,2.27,2.66,3.93,2.65,1.42,2.16,1.68,2,1
2024/2025,Egypt Egyptian Premier League,2025-03-11,16:30:00,complete,Zamalek,Al Ahly,4.75,3.41,1.77,1.83,1.91,1.72,1.95,3,0
2024/2025,Egypt Egyptian Premier League,2025-03-11,16:30:00,complete,Coca-Cola,Smouha SC,2.62,2.69,3.21,2.81,1.33,2.28,1.53,2,0
2024/2025,Egypt Egyptian Premier League,2025-03-11,16:30:00,complete,El Gounah,Al Ittihad,3.07,2.69,2.68,2.9,1.36,2.25,1.57,2,0
2024/2025,Egypt Egyptian Premier League,2025-03-11,16:30:00,complete,Haras El Hodood,Petrojet,3.5,2.69,2.43,2.6,1.44,2.14,1.6,1,2
2024/2025,Egypt Egyptian Premier League,2025-03-12,16:30:00,complete,Pyramids FC,Al Masry,1.7,3.45,5.3,1.98,1.77,2.02,1.67,0,0
2024/2025,Egypt Egyptian Premier League,2025-03-12,16:30:00,complete,Ghazl El Mehalla,Masr,3.48,2.69,2.49,2.91,1.39,2.25,1.54,0,3
2024/2025,Egypt Egyptian Premier League,2025-03-12,16:30:00,complete,Pharco,National Bank of Egypt,3.02,2.77,2.65,2.77,1.39,2.17,1.58,2,1
2024/2025,Egypt Egyptian Premier League,2025-03-13,16:30:00,complete,El Geish,Ismaily SC,2.12,2.69,4.4,3.15,1.31,2.5,1.46,0,1
2024/2025,Egypt Egyptian Premier League,2025-04-10,11:00:00,complete,ENPPI,Coca-Cola,3.93,2.73,2.15,3.3,1.28,2.5,1.48,2,1
2024/2025,Egypt Egyptian Premier League,2025-04-10,14:00:00,complete,Ismaily SC,Al Ittihad,2.96,2.6,2.95,4.0,1.2,2.8,1.4,0,0
2024/2025,Egypt Egyptian Premier League,2025-04-11,11:00:00,complete,Masr,El Gounah,2.1,2.7,3.5,2.9,1.34,2.32,1.5,1,2
2024/2025,Egypt Egyptian Premier League,2025-04-11,14:00:00,complete,Ghazl El Mehalla,Smouha SC,2.56,2.71,3.0,2.75,1.39,2.1,1.6,1,0
2024/2025,Egypt Egyptian Premier League,2025-04-12,11:00:00,complete,Pharco,Ceramica Cleopatra,3.35,2.75,2.25,2.46,1.46,2.19,1.62,0,2
2024/2025,Egypt Egyptian Premier League,2025-04-12,14:00:00,complete,Pyramids FC,Al Ahly,2.95,2.7,2.78,2.0,1.67,1.8,2.07,1,1
2024/2025,Egypt Egyptian Premier League,2025-04-13,11:00:00,complete,Al Masry,Petrojet,2.12,3.1,3.89,2.22,1.62,1.91,1.85,4,0
2024/2025,Egypt Egyptian Premier League,2025-04-13,14:00:00,complete,Haras El Hodood,Zamalek,6.0,3.7,1.48,2.2,1.65,2.1,1.62,0,2
2024/2025,Egypt Egyptian Premier League,2025-04-28,11:00:00,complete,El Gounah,Smouha SC,2.92,2.46,3.1,2.89,1.36,2.15,1.55,1,1
2024/2025,Egypt Egyptian Premier League,2025-04-28,14:00:00,complete,Ismaily SC,Masr,3.38,2.46,2.74,2.88,1.32,2.35,1.55,0,2
2024/2025,Egypt Egyptian Premier League,2025-04-28,14:00:00,complete,El Geish,Al Ittihad,2.45,2.45,3.9,4.0,1.22,2.63,1.44,1,2
